RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
394619,56,"Fresno, CA",Msa,CA,2074.0,1778.0,1909.0,1965.0,2149.0,2340.0,2471.0,2482.0,2626.0,2702.0,2605.0,2704.0,2473.0,2193.0,2313.0,2297.0,2469.0,2585.0,2701.0,2769.0,2762.0,2789.0,2717.0,2685.0,2455.0,2114.0,2154.0,2115.0,2175.0,2021.0,2052.0,1876.0,1837.0,1790.0,1730.0,1737.0,1533.0,1274.0,1277.0,1239.0,1408.0,1483.0,1558.0
395238,57,"Worcester, MA",Msa,MA,3386.0,2801.0,2558.0,2545.0,2904.0,3405.0,3822.0,4059.0,4002.0,4117.0,4174.0,4258.0,3703.0,2997.0,2823.0,2695.0,2983.0,3374.0,3890.0,4059.0,3880.0,3832.0,3947.0,3822.0,3291.0,2604.0,2504.0,2482.0,2743.0,2455.0,2834.0,2944.0,2621.0,2592.0,2555.0,2553.0,2081.0,1662.0,1557.0,1363.0,1733.0,1975.0,2033.0
394415,58,"Stamford, CT",Msa,CT,6396.0,5504.0,5279.0,5198.0,5954.0,7964.0,7598.0,7710.0,7423.0,7032.0,7111.0,7008.0,6297.0,5335.0,5253.0,5604.0,6426.0,7044.0,7785.0,7789.0,7550.0,7061.0,7185.0,7039.0,6166.0,5195.0,5036.0,5472.0,5851.0,5111.0,5894.0,6395.0,6446.0,5954.0,5950.0,5674.0,4691.0,3901.0,3619.0,3049.0,3542.0,3847.0,4147.0
394312,59,"Albuquerque, NM",Msa,NM,4164.0,3649.0,3654.0,3610.0,3878.0,4196.0,4401.0,4566.0,4629.0,4674.0,4442.0,4367.0,4008.0,3505.0,3388.0,3302.0,3548.0,3819.0,3876.0,4205.0,4236.0,4131.0,3996.0,4039.0,3612.0,3094.0,3078.0,2965.0,3189.0,3015.0,3202.0,3031.0,3026.0,2900.0,2821.0,2932.0,2501.0,2237.0,2184.0,2093.0,2132.0,2198.0,2327.0
394308,60,"Albany, NY",Msa,NY,3010.0,2574.0,2447.0,2392.0,2616.0,2776.0,3086.0,3185.0,3317.0,3225.0,3239.0,3248.0,2969.0,2610.0,2555.0,2412.0,2576.0,2742.0,3017.0,3133.0,3150.0,3154.0,3185.0,3072.0,2718.0,2329.0,2245.0,2157.0,2180.0,1889.0,2171.0,2376.0,2340.0,2346.0,2351.0,2321.0,1987.0,1700.0,1670.0,1333.0,1464.0,1530.0,1610.0
394938,61,"Omaha, NE",Msa,NE,3291.0,2863.0,2960.0,2905.0,3335.0,3637.0,3818.0,4106.0,4251.0,4207.0,4188.0,4125.0,3820.0,3218.0,3171.0,2987.0,3175.0,3609.0,3932.0,4081.0,4038.0,4160.0,4199.0,4156.0,3666.0,3123.0,3124.0,3153.0,3659.0,3502.0,3800.0,3591.0,3432.0,3248.0,3126.0,3064.0,2579.0,2134.0,2081.0,1811.0,2137.0,2583.0,2614.0
394908,62,"New Haven, CT",Msa,CT,4606.0,3990.0,3639.0,3385.0,3805.0,4546.0,4590.0,4605.0,4572.0,4586.0,4471.0,4393.0,3964.0,3448.0,3330.0,3334.0,3749.0,4102.0,4440.0,4469.0,4405.0,4304.0,4146.0,4016.0,3497.0,2968.0,2932.0,3002.0,3187.0,2804.0,3075.0,3195.0,3176.0,3155.0,3220.0,3123.0,2702.0,2168.0,2060.0,1749.0,2017.0,2098.0,2367.0
394357,63,"Bakersfield, CA",Msa,CA,2634.0,2358.0,2555.0,2763.0,2966.0,3188.0,3275.0,3456.0,3529.0,3642.0,3525.0,3435.0,3164.0,2806.0,2980.0,2900.0,3120.0,3195.0,3302.0,3493.0,3522.0,3495.0,3385.0,3374.0,3100.0,2760.0,2769.0,2762.0,2912.0,2755.0,2957.0,2809.0,2781.0,2791.0,2730.0,2568.0,2163.0,1924.0,1913.0,1761.0,1873.0,1909.0,1883.0
394753,64,"Knoxville, TN",Msa,TN,4718.0,4387.0,4368.0,4253.0,4593.0,4877.0,4915.0,5004.0,5292.0,5263.0,5077.0,5101.0,4705.0,4206.0,4273.0,4199.0,4510.0,4694.0,4762.0,4865.0,4756.0,4792.0,4693.0,4784.0,4557.0,4016.0,4018.0,3828.0,3967.0,3806.0,3941.0,3780.0,3484.0,3302.0,3272.0,3496.0,3172.0,2741.0,2733.0,2406.0,2433.0,2398.0,2600.0
394653,65,"Greenville, SC",Msa,SC,6028.0,5312.0,5652.0,5530.0,6057.0,6217.0,6217.0,6177.0,6292.0,6250.0,5988.0,6023.0,5658.0,5130.0,5404.0,5253.0,5920.0,5988.0,6411.0,6867.0,7084.0,7133.0,6914.0,6716.0,6184.0,5672.0,5904.0,5812.0,5961.0,5946.0,5990.0,5623.0,5586.0,5265.0,4900.0,5240.0,4556.0,4273.0,"","","","",""
394952,66,"Ventura, CA",Msa,CA,1779.0,1495.0,1557.0,1646.0,1906.0,2085.0,2346.0,2485.0,2598.0,2692.0,2622.0,2574.0,2313.0,2008.0,2073.0,2059.0,2311.0,2440.0,2641.0,2710.0,2772.0,2595.0,2400.0,2280.0,2078.0,1659.0,1767.0,1850.0,1909.0,1789.0,2061.0,2117.0,2099.0,1915.0,1826.0,1748.0,1472.0,1205.0,1222.0,1270.0,1420.0,1407.0,1506.0
394318,67,"Allentown, PA",Msa,PA,4191.0,3639.0,3566.0,3509.0,3745.0,4132.0,4432.0,4664.0,4713.0,4628.0,4596.0,4659.0,4235.0,3674.0,3674.0,3550.0,3798.0,4102.0,4244.0,4342.0,4363.0,4286.0,4142.0,4062.0,3591.0,3129.0,3085.0,2930.0,2905.0,2229.0,2780.0,3237.0,3089.0,2898.0,2956.0,2973.0,2509.0,2200.0,2050.0,1722.0,2063.0,2312.0,2526.0
394561,68,"El Paso, TX",Msa,TX,4556.0,4545.0,4532.0,4649.0,4716.0,4553.0,4423.0,4322.0,4324.0,4176.0,4072.0,4132.0,4020.0,3730.0,3809.0,3779.0,3846.0,3849.0,3735.0,4032.0,4037.0,3965.0,3864.0,3944.0,3774.0,3621.0,3711.0,3921.0,3872.0,3677.0,3655.0,3469.0,3191.0,3199.0,3001.0,3013.0,2275.0,2218.0,2282.0,2151.0,2166.0,2037.0,2027.0
394367,69,"Baton Rouge, LA",Msa,LA,4181.0,4003.0,4203.0,4372.0,4747.0,4946.0,5191.0,5482.0,5503.0,5407.0,5166.0,5263.0,5096.0,4739.0,4939.0,5024.0,5340.0,5494.0,5509.0,5698.0,5729.0,5761.0,5537.0,5441.0,5171.0,4866.0,5053.0,5070.0,5234.0,4912.0,5071.0,4863.0,4660.0,4397.0,4088.0,4015.0,3672.0,3466.0,3573.0,3208.0,3372.0,3012.0,2970.0
394521,70,"Dayton, OH",Msa,OH,3159.0,2795.0,2702.0,2765.0,2995.0,3174.0,3279.0,3439.0,3529.0,3589.0,3630.0,3671.0,3336.0,2907.0,2699.0,2572.0,2764.0,2709.0,2808.0,3010.0,3025.0,2988.0,2928.0,2928.0,2619.0,2243.0,2281.0,2139.0,2305.0,2151.0,2203.0,2201.0,2249.0,2248.0,2308.0,2390.0,2049.0,1780.0,1703.0,1489.0,1737.0,1855.0,1837.0
394843,71,"McAllen, TX",Msa,TX,2159.0,2137.0,2202.0,2182.0,2328.0,2298.0,2319.0,2277.0,2261.0,2383.0,2355.0,2461.0,2403.0,2321.0,2580.0,2613.0,2631.0,2562.0,2569.0,2570.0,2575.0,2552.0,2512.0,2547.0,2470.0,2349.0,2468.0,2521.0,2513.0,2360.0,2383.0,2115.0,1956.0,1818.0,"",1711.0,1693.0,1702.0,1794.0,1556.0,1599.0,1665.0,1577.0
394486,72,"Columbia, SC",Msa,SC,5669.0,5351.0,5148.0,5015.0,5509.0,5642.0,5552.0,5645.0,5650.0,5563.0,5035.0,5093.0,4893.0,4364.0,4525.0,4389.0,4655.0,4655.0,4956.0,5502.0,5790.0,5701.0,5404.0,5228.0,4895.0,4631.0,4952.0,4671.0,4912.0,4560.0,4639.0,4173.0,3961.0,"","",3555.0,3042.0,2826.0,3034.0,2895.0,2856.0,2822.0,2861.0
394648,73,"Greensboro, NC",Msa,NC,3095.0,2822.0,2742.0,2842.0,3045.0,3257.0,3605.0,3329.0,3395.0,2843.0,2652.0,2720.0,2567.0,2290.0,2430.0,2348.0,2582.0,2601.0,2720.0,2803.0,2910.0,2865.0,2796.0,2731.0,2557.0,2257.0,2274.0,2232.0,2374.0,2235.0,2424.0,2285.0,2175.0,2056.0,2095.0,2112.0,1838.0,1657.0,1608.0,1304.0,1254.0,891.0,803.0
394304,74,"Akron, OH",Msa,OH,4470.0,3872.0,3741.0,3731.0,4159.0,4495.0,4713.0,4820.0,4912.0,4893.0,4633.0,4481.0,4086.0,3410.0,3239.0,3228.0,3580.0,3856.0,4343.0,4522.0,4611.0,4543.0,4471.0,4371.0,3976.0,3529.0,3291.0,3177.0,3442.0,3018.0,3198.0,3334.0,3399.0,3356.0,3212.0,3034.0,2684.0,2186.0,2157.0,1285.0,1448.0,1525.0,1726.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,8824.0,8796.0,10180.0,10593.0,11013.0,10845.0,9918.0,9400.0,8875.0,8526.0,8288.0,8897.0,9352.0,9358.0,10974.0,11108.0,11458.0,10779.0,9992.0,9811.0,9200.0,8752.0,8415.0,8781.0,9044.0,8833.0,10168.0,10391.0,10002.0,8993.0,9032.0,8469.0,7970.0,7554.0,7116.0,7423.0,6665.0,6092.0,6613.0,5511.0,5057.0,4481.0,4217.0
394798,76,"Little Rock, AR",Msa,AR,5147.0,4711.0,4883.0,4730.0,5162.0,5618.0,5796.0,5920.0,5951.0,5978.0,5830.0,5779.0,5489.0,4987.0,5075.0,5147.0,5447.0,5653.0,5044.0,5048.0,5013.0,4858.0,5181.0,5132.0,4759.0,4464.0,4452.0,4540.0,4799.0,4588.0,4723.0,4693.0,4706.0,4563.0,4200.0,4176.0,3364.0,2856.0,2827.0,2616.0,2742.0,2724.0,2926.0
395134,77,"Stockton, CA",Msa,CA,1479.0,1225.0,1265.0,1295.0,1458.0,1570.0,1767.0,1805.0,1911.0,2128.0,2088.0,2078.0,1948.0,1626.0,1607.0,1611.0,1742.0,1875.0,1979.0,2162.0,2221.0,2214.0,2227.0,2172.0,1926.0,1623.0,1509.0,1525.0,1607.0,1462.0,1621.0,1580.0,1436.0,1378.0,1395.0,1364.0,1087.0,911.0,898.0,921.0,1119.0,1159.0,1198.0
394457,78,"Charleston, SC",Msa,SC,6130.0,5639.0,5799.0,6144.0,6809.0,7006.0,7224.0,7202.0,6897.0,6815.0,6322.0,6876.0,6576.0,5997.0,6413.0,6598.0,7189.0,7328.0,7510.0,7838.0,7653.0,7556.0,7030.0,7324.0,6701.0,6189.0,6579.0,6580.0,6744.0,6457.0,6921.0,6566.0,6202.0,5812.0,5461.0,5869.0,5054.0,4378.0,4351.0,3708.0,3632.0,3547.0,3330.0
395143,79,"Syracuse, NY",Msa,NY,2883.0,2535.0,2370.0,2323.0,2565.0,2831.0,3005.0,3232.0,3444.0,3442.0,3269.0,3094.0,2754.0,2382.0,2227.0,2176.0,2385.0,2573.0,2730.0,2856.0,2957.0,2968.0,2855.0,2762.0,2317.0,1948.0,1865.0,1770.0,1766.0,1519.0,1754.0,1990.0,1961.0,1958.0,1955.0,1820.0,1455.0,1244.0,1283.0,1032.0,1208.0,1355.0,1515.0
394484,80,"Colorado Springs, CO",Msa,CO,2104.0,1712.0,1880.0,1947.0,2331.0,2868.0,3447.0,3709.0,4038.0,3979.0,3791.0,3604.0,3226.0,2658.0,2574.0,2464.0,2781.0,3147.0,3626.0,4022.0,4047.0,4091.0,3805.0,3587.0,3013.0,2554.0,2560.0,2539.0,3123.0,2938.0,3694.0,3994.0,4012.0,3809.0,3524.0,3477.0,2726.0,2237.0,2292.0,1713.0,1959.0,2246.0,2496.0
395235,81,"Winston-Salem, NC",Msa,NC,2801.0,2505.0,2430.0,2592.0,2980.0,3183.0,3536.0,3250.0,3410.0,2886.0,2720.0,2748.0,2554.0,2167.0,2212.0,2261.0,2595.0,2657.0,2732.0,2708.0,2752.0,2721.0,2726.0,2701.0,2505.0,2198.0,2347.0,2299.0,2576.0,2320.0,2321.0,2171.0,2120.0,2028.0,1975.0,2065.0,1781.0,1549.0,1527.0,1249.0,1241.0,883.0,712.0
395224,82,"Wichita, KS",Msa,KS,2877.0,2608.0,2571.0,2473.0,2669.0,2772.0,2894.0,3109.0,3026.0,3083.0,2985.0,3047.0,2923.0,2642.0,2634.0,2540.0,2706.0,2825.0,2767.0,2843.0,2701.0,2710.0,2621.0,2590.0,2323.0,2126.0,2207.0,2161.0,2271.0,2195.0,2252.0,2114.0,2128.0,2094.0,2142.0,2153.0,1986.0,1733.0,1694.0,1297.0,1510.0,1627.0,1718.0
395115,83,"Springfield, MA",Msa,MA,2045.0,1725.0,1614.0,1620.0,1798.0,2004.0,2232.0,2383.0,2398.0,2377.0,2367.0,2401.0,2089.0,1782.0,1715.0,1645.0,1829.0,1969.0,2167.0,2198.0,2197.0,2176.0,2168.0,2144.0,1875.0,1498.0,1460.0,1517.0,1591.0,1408.0,1602.0,1604.0,1535.0,1544.0,1570.0,1583.0,1338.0,1094.0,1057.0,944.0,1022.0,1114.0,1252.0
394440,84,"Fort Myers, FL",Msa,FL,13675.0,14121.0,16153.0,16525.0,17498.0,16602.0,15615.0,14535.0,13882.0,13544.0,13274.0,14173.0,15112.0,15533.0,17803.0,18273.0,18391.0,17933.0,16556.0,15825.0,14751.0,13923.0,13523.0,14173.0,14368.0,14175.0,15739.0,15527.0,15134.0,13678.0,13637.0,12715.0,11889.0,11483.0,10926.0,10951.0,9982.0,9244.0,9185.0,8182.0,5490.0,4848.0,4606.0
394399,85,"Boise City, ID",Msa,ID,4046.0,3352.0,3045.0,3112.0,3485.0,4037.0,3936.0,4094.0,4277.0,4593.0,4492.0,4400.0,4119.0,3488.0,3477.0,3403.0,3684.0,4224.0,4407.0,4468.0,4573.0,4552.0,4443.0,4533.0,4087.0,3465.0,3472.0,3491.0,3749.0,3778.0,4276.0,3873.0,3424.0,"","",2780.0,2108.0,1746.0,1828.0,1600.0,2058.0,2263.0,2483.0
395160,86,"Toledo, OH",Msa,OH,2608.0,2338.0,2334.0,2300.0,2440.0,2536.0,2609.0,2685.0,2848.0,2927.0,2791.0,2758.0,2478.0,2140.0,2139.0,1976.0,2179.0,2348.0,2359.0,2432.0,2442.0,2479.0,2427.0,2492.0,2303.0,2039.0,2034.0,2005.0,2002.0,1853.0,2007.0,1947.0,1875.0,1865.0,1837.0,1875.0,1618.0,1393.0,1379.0,1206.0,1266.0,1401.0,1482.0
394816,87,"Madison, WI",Msa,WI,2662.0,2206.0,2066.0,2216.0,2750.0,3246.0,3512.0,3658.0,3600.0,3495.0,3347.0,3203.0,2814.0,2281.0,2213.0,2331.0,2698.0,3069.0,3536.0,3634.0,3511.0,3478.0,3409.0,3297.0,2857.0,2396.0,2249.0,2454.0,2914.0,2820.0,3027.0,3070.0,3148.0,3074.0,2941.0,2963.0,2573.0,2037.0,1806.0,1809.0,2132.0,2336.0,2541.0
394766,88,"Lakeland, FL",Msa,FL,4213.0,4011.0,4355.0,4363.0,4568.0,4674.0,4558.0,4475.0,4554.0,4645.0,4719.0,4811.0,4765.0,4584.0,5330.0,5404.0,5613.0,5351.0,5127.0,5554.0,5440.0,5430.0,5503.0,5585.0,5286.0,5007.0,5382.0,5349.0,5330.0,4899.0,5106.0,4834.0,4719.0,4407.0,4292.0,4299.0,3847.0,3556.0,3546.0,3064.0,2892.0,2488.0,2414.0
394931,89,"Ogden, UT",Msa,UT,1767.0,1522.0,1653.0,1541.0,1799.0,2115.0,2376.0,2399.0,2499.0,2764.0,2700.0,2788.0,2495.0,2045.0,2174.0,2159.0,2327.0,2514.0,2792.0,2888.0,2919.0,2998.0,3005.0,2961.0,2542.0,2073.0,2003.0,1897.0,2338.0,2341.0,2462.0,2225.0,2090.0,1888.0,1680.0,1906.0,1423.0,1194.0,1290.0,1008.0,1338.0,1413.0,1528.0
394528,90,"Daytona Beach, FL",Msa,FL,5528.0,5357.0,5764.0,5844.0,6167.0,6439.0,6380.0,6373.0,6365.0,6351.0,6164.0,6348.0,6340.0,6078.0,6687.0,6762.0,6979.0,6724.0,6616.0,6738.0,6706.0,6527.0,6389.0,6525.0,6360.0,5987.0,6595.0,6570.0,6661.0,6234.0,6511.0,5979.0,5540.0,5119.0,4856.0,4932.0,4478.0,4291.0,4529.0,4147.0,3805.0,3817.0,3955.0
394531,91,"Des Moines, IA",Msa,IA,3881.0,3548.0,3735.0,3790.0,4640.0,4286.0,4448.0,4643.0,4639.0,4660.0,4677.0,4685.0,4274.0,3900.0,3979.0,3725.0,4087.0,4460.0,4539.0,4624.0,4776.0,4828.0,4863.0,4856.0,4523.0,4133.0,4088.0,4063.0,4461.0,4352.0,4563.0,4230.0,4106.0,3816.0,3649.0,3913.0,3430.0,3069.0,3087.0,2863.0,3183.0,3327.0,3254.0
394711,92,"Jackson, MS",Msa,MS,2891.0,2731.0,2820.0,2909.0,3170.0,3331.0,3546.0,3433.0,3371.0,3269.0,3056.0,3104.0,2938.0,2602.0,2670.0,2773.0,2989.0,2997.0,3065.0,3091.0,3041.0,2967.0,2887.0,2870.0,2803.0,2625.0,2613.0,2617.0,2737.0,2556.0,2610.0,2424.0,2332.0,2177.0,2022.0,2022.0,1751.0,1528.0,1507.0,1347.0,1473.0,1481.0,1443.0
394352,94,"Augusta, GA",Msa,GA,4060.0,3753.0,3807.0,3780.0,3969.0,4066.0,4112.0,4062.0,4090.0,4030.0,3877.0,3869.0,3719.0,3496.0,3651.0,3668.0,3808.0,3809.0,3952.0,4151.0,4196.0,4135.0,4143.0,4020.0,3606.0,3438.0,3582.0,3620.0,3600.0,3229.0,3185.0,2848.0,2951.0,2686.0,2541.0,2513.0,2171.0,2054.0,2159.0,2057.0,2063.0,2003.0,2125.0
394666,96,"Harrisburg, PA",Msa,PA,2831.0,2328.0,2247.0,2204.0,2427.0,2592.0,2672.0,2704.0,2710.0,2713.0,2570.0,2551.0,2314.0,2013.0,1928.0,1877.0,2062.0,2248.0,2435.0,2511.0,2481.0,2491.0,2481.0,2453.0,2273.0,2004.0,1937.0,1835.0,1762.0,1375.0,1799.0,1950.0,1831.0,1740.0,1566.0,1738.0,1488.0,1241.0,1300.0,1184.0,1293.0,1379.0,1389.0
395006,100,"Provo, UT",Msa,UT,1967.0,1766.0,1820.0,1611.0,1980.0,2549.0,3053.0,3293.0,3432.0,3439.0,3335.0,3672.0,3544.0,3159.0,3264.0,3168.0,3557.0,3898.0,4169.0,4310.0,4312.0,4420.0,4056.0,4079.0,3645.0,3042.0,3100.0,2959.0,3378.0,3631.0,4014.0,3527.0,3143.0,2823.0,2503.0,2466.0,1800.0,1417.0,1415.0,1148.0,1496.0,1645.0,1846.0
394602,159,"Fort Collins, CO",Msa,CO,2663.0,2160.0,2097.0,2148.0,2544.0,2860.0,3194.0,3313.0,3569.0,3542.0,3331.0,3675.0,3369.0,2721.0,2633.0,2597.0,2897.0,3389.0,3824.0,3244.0,3397.0,3395.0,3240.0,3094.0,2722.0,2270.0,2450.0,2313.0,2425.0,2444.0,3068.0,3092.0,3051.0,2838.0,2890.0,2632.0,2088.0,1797.0,1791.0,1858.0,2035.0,2185.0,2294.0
