parcelid,logerror,transactiondate
12922250,0.256187375457,2017-02-17
10807675,0.0525264969596,2017-02-17
10995441,0.235597399941,2017-02-17
14152580,0.000834896963881,2017-02-17
12730501,0.0221586648201,2017-02-17
14745407,0.0440435086125,2017-02-17
11066200,-0.0175147841656,2017-02-17
12538065,0.0451440599824,2017-02-17
17056961,-0.678415240552,2017-02-17
11635491,0.085508165147,2017-02-17
14037285,-0.0132298460987,2017-02-17
11772052,0.0431597999682,2017-02-17
11181339,-0.092247942271,2017-02-17
13940178,-0.582187544349,2017-02-17
14142611,-0.0315281426497,2017-02-17
13045854,0.000167569710123,2017-02-17
12179229,-0.0394075468103,2017-02-17
11180804,0.0119557399786,2017-02-17
11152296,0.0205501175657,2017-02-17
11286039,-0.0526428020454,2017-02-17
14335268,-0.0121744508248,2017-02-17
11284097,0.225541589743,2017-02-17
11390194,-0.0437739396116,2017-02-17
17139774,-0.197385874165,2017-02-17
12359050,-0.0961508369487,2017-02-17
17065491,0.00724315378999,2017-02-17
12767799,-0.150993515763,2017-02-17
11170576,0.0182786712305,2017-02-17
14102162,-0.038231861066,2017-02-17
12613390,-0.0154348243282,2017-02-17
12613390,-0.0251320680701,2017-03-31
12918779,-0.0299928356509,2017-02-17
14647845,-0.0105866424738,2017-02-17
14599637,0.0625343175939,2017-02-17
12264346,0.0128389918972,2017-02-17
12016891,0.0573244703096,2017-02-17
12371352,0.0231078748831,2017-02-17
12768637,0.0151677196809,2017-02-17
13897505,0.0735980446919,2017-02-17
11206396,-0.228968946858,2017-02-17
10816177,0.0439686461568,2017-02-17
12675355,0.0722363401153,2017-02-17
17106544,-0.0110950709997,2017-02-17
14494473,0.0464186678316,2017-02-17
11045348,0.464262548416,2017-02-17
11542719,0.0506238630614,2017-02-17
10828799,0.0479110394681,2017-02-17
14607286,-0.0493670933601,2017-02-17
11391143,0.20266522899,2017-02-17
11418556,0.146269055627,2017-02-17
11227287,0.319639597404,2017-02-17
14710673,-0.0541856021712,2017-02-17
12341719,0.0839565136405,2017-02-17
12361295,0.20613219253,2017-02-17
12250751,0.0397227022521,2017-02-17
11055213,0.0718169298213,2017-02-17
14282236,0.117587800065,2017-02-17
14652188,-0.00362611475761,2017-02-17
11304203,0.0146617014144,2017-02-17
14282487,-0.0266986899474,2017-02-17
13849164,0.0249472786205,2017-02-17
10832518,-0.0326881799247,2017-02-17
11192126,-0.0344965846339,2017-02-17
14223930,-0.0371571844708,2017-02-17
14079662,-0.294779251173,2017-02-17
11411653,0.0504889660581,2017-02-17
11158586,0.043778021888,2017-02-17
11905720,-0.0552823115606,2017-02-17
14332079,0.013178788336,2017-02-17
11490443,-0.0530746361803,2017-02-17
13910849,0.0205563062632,2017-02-17
11640649,0.0131232297688,2017-02-17
13856578,0.323518655616,2017-02-17
11658559,0.013561074409,2017-02-17
10988627,0.0284522456448,2017-02-17
11275481,-0.205555484971,2017-02-17
14395904,0.0878758027781,2017-02-17
11153009,0.0540775215969,2017-02-17
11557723,-0.0210186199671,2017-02-17
12306155,-0.0578050983812,2017-02-17
12138137,-0.063263530576,2017-02-17
10751429,0.00947625727288,2017-02-17
11769515,0.0531857381521,2017-02-17
11173336,0.264937276207,2017-02-17
13946045,0.0982762774069,2017-02-17
11415046,0.31190425429,2017-02-17
12554995,0.117425981749,2017-02-17
11684279,-1.59382799949,2017-02-17
10790357,-0.123606072702,2017-02-17
12883688,0.0021876242669,2017-02-17
11734665,0.0128791152936,2017-02-17
12546545,-0.292947804617,2017-02-17
11608018,0.0417384996781,2017-02-17
12190569,-0.0788872060415,2017-02-17
10847749,-0.138561389205,2017-02-17
12100985,-0.0479245032144,2017-02-17
11294307,0.00496665161334,2017-02-17
14685970,-0.00913936053962,2017-02-17
12190541,-0.128502842374,2017-02-17
12376999,0.0149947291521,2017-02-17
17186109,0.107013569337,2017-02-17
12377659,0.0386473516265,2017-02-17
14682791,-0.00812369247067,2017-02-17
14252386,0.00893693497978,2017-02-17
11290052,-0.0982226200495,2017-02-17
11483665,0.0462749423229,2017-02-17
12764306,0.0122143200528,2017-02-17
11782031,0.0133684534018,2017-02-17
11881032,0.0197548259776,2017-02-17
13968788,0.0245834174179,2017-02-17
11147440,-0.0219517931964,2017-02-17
10984052,-0.00520756993161,2017-02-17
14458776,-0.0433851934578,2017-02-17
12018408,0.0695756898347,2017-02-17
11075158,-0.0444682212977,2017-02-17
11171146,-0.00149541309915,2017-02-17
11882084,-0.0677703385017,2017-02-17
11233475,-0.026315056277,2017-02-17
14170542,0.0432248651371,2017-02-17
14457496,-0.189781318758,2017-02-17
12311457,-0.0249653261871,2017-02-17
11280193,0.00409676966253,2017-02-17
12864915,-0.0169503472423,2017-02-17
12104277,-0.107479422828,2017-02-17
14149791,-0.0201737586939,2017-02-17
11822749,-0.486263225097,2017-02-17
12212455,0.238949839954,2017-02-17
12734493,-0.22442161618,2017-02-17
11116264,-0.000130191357721,2017-02-17
12124493,0.000696771926932,2017-02-17
14687969,0.0220788355656,2017-02-17
17237247,0.194245608486,2017-02-17
12019426,0.290149100026,2017-02-17
11095123,0.17125327384,2017-02-17
13050967,0.0276555644068,2017-02-17
11588855,0.562141568491,2017-02-17
12930015,0.147519148811,2017-02-17
17280644,0.232531879306,2017-02-17
10833831,0.0153649389225,2017-02-17
11147404,0.0357646691259,2017-02-17
12380557,0.059979529167,2017-02-17
12349088,0.0887568869943,2017-02-17
12381370,-0.0392353666412,2017-02-17
11835911,-0.00231777163967,2017-02-17
13047309,-0.106544464615,2017-02-17
11894203,0.00858157888967,2017-02-17
14636869,-0.0213828208962,2017-02-17
14354430,1.87967429618,2017-02-17
11234969,0.0883779687567,2017-02-17
14190790,-0.0734276534548,2017-02-17
11579223,-0.00625318294656,2017-02-17
11636022,0.0045367710974,2017-02-17
12915934,0.0695651312997,2017-02-17
12523516,-0.359549236244,2017-02-17
12119960,-0.00766325335922,2017-02-17
11188256,0.0208207527835,2017-02-17
11669435,0.0745154640385,2017-02-17
11296916,-0.0208086008888,2017-02-17
11491714,0.083520968592,2017-02-17
11842804,-0.00173625569184,2017-02-17
12522959,0.0243768105381,2017-02-17
14635888,-0.0333868066693,2017-02-17
12735562,0.00785354368011,2017-02-17
12197603,-0.107494200455,2017-02-17
12713801,-0.000900622000198,2017-02-17
10814225,-0.070413608364,2017-02-17
11480388,0.0155899230998,2017-02-17
13061807,0.00206997481813,2017-02-17
11733453,0.032648879087,2017-02-17
11146738,-0.116622421251,2017-02-17
14353902,0.138991709157,2017-02-17
12348147,-0.0020548908304,2017-02-17
12859207,0.00401013067074,2017-02-17
12347595,-0.011242465458,2017-02-17
10712224,-0.0551024056168,2017-02-17
11489950,-0.0154408382926,2017-02-17
14496838,-0.0106226245195,2017-02-17
14749021,0.00129007056727,2017-02-17
11941731,-0.302866128418,2017-02-17
12733171,-0.0540566260351,2017-02-17
12367851,0.000565294388374,2017-02-17
14098254,-0.0365628669062,2017-02-17
11057975,-0.00587495677789,2017-02-17
12458763,0.0874153436071,2017-02-17
12888567,0.0283748774322,2017-02-17
12837452,0.1370688057,2017-02-17
12525391,-0.0317220496765,2017-02-17
14722394,0.0184687603555,2017-02-17
12096650,-0.035707476038,2017-02-17
11858759,0.217100975997,2017-02-17
11669581,-0.001268612966,2017-02-17
11482149,0.0313770434581,2017-02-17
11669547,0.0424643300983,2017-02-17
10863881,0.131835341364,2017-02-17
11798920,0.0376033958864,2017-02-17
11542560,0.0118837160937,2017-02-17
10719567,-0.000699149355694,2017-02-17
14732409,0.0343003083947,2017-02-17
10885137,-0.117299423837,2017-02-17
14255307,0.107767798314,2017-02-17
17275134,0.135751398816,2017-02-17
12034259,0.116462323553,2017-02-17
11319300,0.0370514129812,2017-02-17
12563566,0.0564739841937,2017-02-17
10841412,-0.00622818313195,2017-02-17
11133028,0.00478725050001,2017-02-17
12495050,0.0330165972335,2017-02-17
11867960,0.000726505740953,2017-02-17
12582893,0.0232090993579,2017-02-17
14657523,0.182919582434,2017-02-17
11534239,0.0341684473018,2017-02-17
17241368,0.0108030914575,2017-02-17
11328058,0.0460929568522,2017-02-17
14658855,-0.0148305169171,2017-02-17
10852577,-0.00513105728025,2017-02-17
11752865,-0.132227394582,2017-02-17
13872290,0.0241787156997,2017-02-17
14114193,-0.0195141780478,2017-02-17
12824604,-0.0345751868765,2017-02-17
14214502,0.0272452325212,2017-02-17
17242984,0.0212918619525,2017-02-17
12564696,-0.0218885621243,2017-02-17
11982932,0.0130519984723,2017-02-17
12563331,-0.014824307663,2017-02-17
14714137,0.0737288665662,2017-02-17
11269055,-0.0834806621633,2017-02-17
17155448,-0.0525257713689,2017-02-17
17246260,-0.0298662271728,2017-02-17
12560809,-0.0210730295597,2017-02-17
10805350,0.0596111559851,2017-02-17
12750878,-0.0239151985403,2017-02-17
11006707,-0.0363689255737,2017-02-17
17267660,-0.0141199530325,2017-02-17
17074016,0.12624720679,2017-02-17
12239208,-0.0220652664394,2017-02-17
17137162,0.0157949632374,2017-02-17
11760205,-0.0345486801209,2017-02-17
12807683,0.0374978685071,2017-02-17
12226564,0.00374956948859,2017-02-17
17155880,-0.0577865292096,2017-02-17
14692211,0.249086718744,2017-02-17
11367981,-0.0441190405121,2017-02-17
11367981,-0.0444781867258,2017-05-22
13878006,-0.0127848936279,2017-02-17
12497726,0.0168355362943,2017-02-17
11759835,0.0260157340377,2017-02-17
12033879,0.0561822993661,2017-02-17
17150362,0.0131079025308,2017-02-17
14072259,-0.0472586574155,2017-02-17
12824041,-0.0234225116673,2017-02-17
14297584,-0.00829572072526,2017-02-17
11868848,-0.0618698380635,2017-02-17
13006348,0.100323656527,2017-02-17
14725567,0.0118891123507,2017-02-17
11312124,0.175743352644,2017-02-17
11312124,-0.216892210376,2017-06-01
12489091,-0.0146939791884,2017-02-17
11915304,0.162257241206,2017-02-17
11325568,0.0599043009892,2017-02-17
12240653,-0.0437948148001,2017-02-17
17157329,0.106463131197,2017-02-17
11453587,0.04296118868,2017-02-17
11717925,0.0044724033704,2017-02-17
12036681,0.0621991123008,2017-02-17
10824833,-0.0260805622668,2017-02-17
11129668,0.000726066975804,2017-02-17
13864239,-0.0124708782784,2017-02-17
11592051,-0.0454882492978,2017-02-17
11986552,-0.108091110398,2017-02-17
11708503,-0.0243198100626,2017-02-17
11051045,0.0243177119555,2017-02-17
10824297,0.0208050817793,2017-02-17
12968525,0.0558226292526,2017-02-17
11134073,0.0192079039307,2017-02-17
12826542,-0.0336195721463,2017-02-17
13862011,0.0807343306546,2017-02-17
14309026,-0.0267113766553,2017-02-17
10959723,-0.0386282759273,2017-02-17
13006985,-0.565495731593,2017-02-17
11997234,-0.304762932279,2017-02-17
11534223,0.0595144512771,2017-02-17
12647069,-0.0347432779547,2017-02-17
12824738,-0.0238669257056,2017-02-17
12960063,0.0881249872702,2017-02-17
17270268,0.0255479736905,2017-02-17
12228088,-0.0609815722592,2017-02-17
12492633,-0.0791952401959,2017-02-17
11924857,-0.00503184038306,2017-02-17
14718582,0.0714253594101,2017-02-17
10765998,-0.0003290830412,2017-02-17
12297018,0.0294051693238,2017-02-17
12830751,0.541303767362,2017-02-17
12647524,-0.12495359936,2017-02-17
14725003,0.0196247759281,2017-02-17
10911691,-0.154441267249,2017-02-17
12324329,0.504493529514,2017-02-17
11084015,0.0173015102115,2017-02-17
11083489,-0.0223820082439,2017-02-17
11111566,0.00661052375229,2017-02-17
11052834,-0.126559044703,2017-02-17
14732476,0.0326917770672,2017-02-17
12038724,0.0386689522984,2017-02-17
10947610,-0.0283447837847,2017-02-17
12431105,-0.0414841907053,2017-02-17
12837814,-0.055725051538,2017-02-17
12435281,0.240990993722,2017-02-17
11261708,0.144550613702,2017-02-17
12078704,0.0246064409162,2017-02-17
11062593,-0.0441131481773,2017-02-17
14221785,0.00635621148225,2017-02-17
11694026,1.2205365241,2017-02-17
14698949,-0.0206010663761,2017-02-17
12224109,0.0308751295042,2017-02-17
11065539,-0.0241255337753,2017-02-17
17164720,1.22259823032,2017-02-17
17273349,0.0228356049874,2017-02-17
10793741,-0.0187470834176,2017-02-17
12071856,-0.171948879739,2017-02-17
12224758,0.0385104413113,2017-02-17
17148184,0.106256272178,2017-02-17
12302890,-0.0218053691369,2017-02-17
11747778,-0.230004360277,2017-02-17
14136101,0.0428272160505,2017-02-17
11920554,0.00606594880607,2017-02-17
11194562,0.176329407297,2017-02-17
14024591,-0.0305025791635,2017-02-17
12616069,-0.120376317091,2017-02-17
11036780,0.0498308147709,2017-02-17
17265830,-0.0323372965034,2017-02-17
14718131,0.0227000644045,2017-02-17
11342658,0.0074744080275,2017-02-17
11143444,-0.10656189085,2017-02-17
12046281,-0.010422277733,2017-02-17
14493907,0.0355073035443,2017-02-17
11766453,0.224535925414,2017-02-17
10803588,-0.00129164380541,2017-02-17
12678464,0.000458204780113,2017-02-17
14739113,0.00234349649307,2017-02-17
14743735,0.0367855994332,2017-02-17
11321484,0.143022169388,2017-02-17
11102527,-0.0331488101627,2017-02-17
12161266,0.038511520188,2017-02-17
17208385,-0.0509016494671,2017-02-17
11540246,0.0105407155864,2017-02-17
11974318,0.0185006151088,2017-02-17
11817129,-0.0173349566053,2017-02-17
14157373,-0.0258469701668,2017-02-17
17086076,0.0558952299008,2017-02-17
11124474,0.0408854891283,2017-02-17
12507165,0.0281163100364,2017-02-17
14666045,-0.174383937126,2017-02-17
12467558,-0.0147599463866,2017-02-17
12689434,-0.0123630181635,2017-02-17
12399798,-0.00367358615732,2017-02-17
10925199,-0.00527093158176,2017-02-17
14202874,0.0784197493519,2017-02-17
11560520,-0.405024295763,2017-02-17
17191735,0.130240099891,2017-02-17
12482691,-0.0013355582067,2017-02-17
14674980,0.0152468949437,2017-02-17
11183396,0.00145353967626,2017-02-17
11763631,-0.00828278620838,2017-02-17
11762821,-0.0154324490827,2017-02-17
14134673,0.0185376299337,2017-02-17
17085501,-0.0445999096675,2017-02-17
14448151,0.0755572934876,2017-02-17
11226298,-0.220360248993,2017-02-17
12169026,0.685255127488,2017-02-17
11243484,0.13287079489,2017-02-17
14217901,-0.025567193242,2017-02-17
11081145,0.0124363377381,2017-02-18
10944031,-0.00969076868064,2017-02-19
12480034,-0.0456870568613,2017-02-19
14438509,0.0181411257664,2017-02-19
13983391,-0.0497309578935,2017-02-20
14600630,0.0398642553049,2017-02-20
14748643,-0.0177826524041,2017-02-20
11489728,-0.023737562434,2017-02-20
14626766,0.0109625318422,2017-02-20
13890935,-0.0718542275996,2017-02-20
12196349,0.0159247059016,2017-02-20
17284354,0.0301020681822,2017-02-20
12024641,0.0522082867181,2017-02-20
14004614,-0.0597064053266,2017-02-20
12154961,-0.0211709068386,2017-02-20
12689940,0.134618800941,2017-02-20
14482969,0.0505868862413,2017-02-20
14613830,0.0420347285415,2017-02-20
14200219,-0.0190565318994,2017-02-20
17110271,0.00121537589788,2017-02-20
12053764,-0.0139957183913,2017-02-20
14424753,0.016273525806,2017-02-20
12693219,0.00708951214989,2017-02-20
14753789,-0.0040878252548,2017-02-20
10805396,0.0447968133971,2017-02-20
12612354,0.172287340624,2017-02-20
11727513,-0.0722133948464,2017-02-20
13860688,-0.0462942718244,2017-02-20
14110847,0.0154046364746,2017-02-20
11590835,0.0994456848655,2017-02-20
11775926,0.0473548640033,2017-02-20
14165497,0.143163470495,2017-02-20
11934644,-0.0445061793612,2017-02-20
10828172,-0.0675964188635,2017-02-20
11671504,-0.165518166593,2017-02-20
17157455,0.146604047353,2017-02-20
12533648,-0.0383260561911,2017-02-20
14078860,0.142502718212,2017-02-20
14604656,0.0210100214766,2017-02-20
14210814,-0.0182427791972,2017-02-20
14453919,-0.0305426965703,2017-02-20
11006189,-0.0446530708037,2017-02-20
14648997,-0.019897710026,2017-02-20
14605241,0.0234770490684,2017-02-20
14750199,-0.0193110017007,2017-02-20
14714441,-0.0289574185697,2017-02-20
10852137,0.146039525298,2017-02-20
14445767,0.0268906036251,2017-02-20
13066823,0.253695893302,2017-02-20
13899423,-0.00682436806061,2017-02-20
14403283,0.149471035403,2017-02-20
14300136,-0.00164467993734,2017-02-20
12851681,0.00443104821886,2017-02-20
13858598,-0.0765526497884,2017-02-20
14012526,0.00542246702138,2017-02-20
12392755,0.0151471660674,2017-02-20
14736334,0.0118387297183,2017-02-20
10803480,0.0493126268775,2017-02-20
14298337,0.0561230570693,2017-02-20
12853368,0.0685965074316,2017-02-20
13046845,-0.0139083254391,2017-02-20
14325879,0.0331623512882,2017-02-20
14726315,-0.0319194193139,2017-02-20
14164233,-0.0637679031478,2017-02-20
12870077,0.040150355206,2017-02-20
11427101,-0.0289582195096,2017-02-20
13859074,0.0266470303104,2017-02-20
12143144,0.0199337273327,2017-02-20
11569395,-0.206863485011,2017-02-20
12624506,-0.0156988374749,2017-02-21
12540952,0.105212861768,2017-02-21
12818277,0.00483523007817,2017-02-21
14082257,-0.0114346474492,2017-02-21
11153616,-0.000890957179208,2017-02-21
14209657,0.0116563913387,2017-02-21
11647116,0.146477513167,2017-02-21
17094618,0.00422732439185,2017-02-21
10989643,-0.00888427012501,2017-02-21
11166611,-0.0425028396827,2017-02-21
14192443,0.0170383062224,2017-02-21
11090874,-0.00747009257036,2017-02-21
12607359,0.0044057270189,2017-02-21
12822778,0.0104393754708,2017-02-21
14002556,0.241838170258,2017-02-21
12570213,-0.0022613405886,2017-02-21
12542427,0.185652356821,2017-02-21
14723503,-0.0459799737429,2017-02-21
11893975,-0.0632271593677,2017-02-21
14211115,-0.0210749164753,2017-02-21
14210916,0.0370903032098,2017-02-21
12870873,0.0474616107698,2017-02-21
11498624,0.0216532954442,2017-02-21
12119951,0.038471302027,2017-02-21
14011060,-0.0206070482064,2017-02-21
14069146,-0.0521794918994,2017-02-21
12206076,0.08362559623,2017-02-21
11259742,0.0215658645614,2017-02-21
11530258,0.0116819804402,2017-02-21
11947961,0.0503353792666,2017-02-21
17254536,-0.00296107925948,2017-02-21
14222824,-0.0275172574389,2017-02-21
11026326,0.482126991792,2017-02-21
14447047,-0.0688317838581,2017-02-21
17107139,0.12643593205,2017-02-21
12318802,0.0016125241323,2017-02-21
14598517,0.0240456733591,2017-02-21
12317629,0.0555312787355,2017-02-21
11655979,-0.0517340275962,2017-02-21
11507305,0.0269772116232,2017-02-21
11087476,0.0304210689309,2017-02-21
10998830,-0.0954412214154,2017-02-21
12621287,-0.00365124201122,2017-02-21
14623553,-0.0478933690317,2017-02-21
12290428,-0.091822719697,2017-02-21
14507042,0.0376435006932,2017-02-21
11276880,0.00760254819764,2017-02-21
11904922,0.0318143225674,2017-02-21
11168513,-0.167944156511,2017-02-21
14751359,0.564461773125,2017-02-21
14604911,0.039211077135,2017-02-21
12841487,0.0299946701844,2017-02-21
11659216,-0.0778918127115,2017-02-21
14220563,0.098213582848,2017-02-21
10872725,-0.0342270553436,2017-02-21
12845746,-0.0410579978772,2017-02-21
17191294,0.0240782198169,2017-02-21
10908670,0.0161765360407,2017-02-21
11559187,0.142831723824,2017-02-21
14710010,-0.0695009003608,2017-02-21
12788940,0.0104928643927,2017-02-21
11557994,-0.0625410061161,2017-02-21
12754085,-0.0237428744959,2017-02-21
11933269,0.0375862497192,2017-02-21
17202230,0.074347162126,2017-02-21
11656856,0.035668790817,2017-02-21
12138580,0.0359126642377,2017-02-21
11711539,0.0881393548636,2017-02-21
11711539,-0.155027617604,2017-04-27
17239513,-0.0115999124441,2017-02-21
14599520,-0.061278036428,2017-02-21
10866802,-0.0566754897574,2017-02-21
11656335,-1.01956082965,2017-02-21
10777182,0.0509569268476,2017-02-21
13956649,-0.01955150885,2017-02-21
14187761,-0.0559471907845,2017-02-21
10717817,0.615771019636,2017-02-21
14630508,-0.00621202259992,2017-02-21
12196967,-0.028219384073,2017-02-21
17108925,0.015366856447,2017-02-21
13997702,0.0761039282467,2017-02-21
14631331,0.00883720390254,2017-02-21
11645051,0.0184881183189,2017-02-21
12152342,0.0263653812857,2017-02-21
14194008,-0.12204075836,2017-02-21
17245377,-0.0133142845203,2017-02-21
11523848,0.0353215141651,2017-02-21
11229501,0.0225182768591,2017-02-21
14707780,-0.0438571549282,2017-02-21
17055091,-0.0394969151192,2017-02-21
12546179,0.127849242497,2017-02-21
12206412,-0.151222227823,2017-02-21
14613206,0.0460323962218,2017-02-21
14531191,0.126189671655,2017-02-21
14213691,0.0304123423934,2017-02-21
11836831,-0.0191780638209,2017-02-21
14629579,-0.02441983386,2017-02-21
11652990,0.067815821727,2017-02-21
14705408,-0.0169449166577,2017-02-21
12837124,0.0395254876257,2017-02-21
14017873,-0.0357032919702,2017-02-21
14508500,0.0475986904287,2017-02-21
14065087,-0.0440456421666,2017-02-21
10850715,0.0317669840592,2017-02-21
17240934,0.0309287124632,2017-02-21
17295689,-0.01752262847,2017-02-21
12185769,-0.038249448583,2017-02-21
12548453,0.142318925151,2017-02-21
11927342,0.0106576401737,2017-02-21
14620993,0.0169194465933,2017-02-21
11167732,-0.169235043403,2017-02-21
14422163,-0.0220085189771,2017-02-21
11277824,-0.210374866119,2017-02-21
14071806,0.0112611387958,2017-02-21
14233290,0.051670888135,2017-02-21
14531151,0.172878673184,2017-02-21
12634905,0.174998512943,2017-02-21
10804807,0.0238949417978,2017-02-21
14496068,-0.0367229627038,2017-02-21
12096404,-0.0113060682308,2017-02-21
12464370,0.0290286809866,2017-02-21
14678667,0.0703536088179,2017-02-21
12217963,0.313982295713,2017-02-21
11682770,-0.327141803,2017-02-21
13036457,-0.0252423493618,2017-02-21
17172987,0.0438769937782,2017-02-21
12700733,0.10014743562,2017-02-21
12464408,-0.285667972447,2017-02-21
11466813,0.035442801601,2017-02-21
13080627,0.0407509746335,2017-02-21
13851844,0.013598130209,2017-02-21
11308737,-0.0123071828593,2017-02-21
14478419,0.00852375791003,2017-02-21
14677583,0.624601445503,2017-02-21
17263788,0.0249262379701,2017-02-21
14715977,-0.0280042026888,2017-02-21
14315143,0.0378286907401,2017-02-21
12031842,-0.0364044846602,2017-02-21
17098734,0.106621555595,2017-02-21
11780496,0.00925578392798,2017-02-21
10937080,0.160895879717,2017-02-21
14715943,-0.000699198803171,2017-02-21
10952519,0.0436099876713,2017-02-21
14260060,-0.0413332032252,2017-02-21
12099531,0.259536276132,2017-02-21
10969867,0.0556864267975,2017-02-21
17201847,0.2029691681,2017-02-21
17145124,0.0213532313355,2017-02-21
14334066,-0.0859041901482,2017-02-21
13077348,-0.0164013031885,2017-02-21
12097888,-0.345863098516,2017-02-21
11679724,0.153161907506,2017-02-21
11100531,-0.00790363538629,2017-02-21
13886492,0.00206189404782,2017-02-21
14332963,-0.0259751968623,2017-02-21
12463991,-0.00515467387728,2017-02-21
13853116,0.0795141323522,2017-02-21
11594261,-0.0452684748354,2017-02-21
17065617,-0.012674129929,2017-02-21
14384832,-0.0446201876361,2017-02-21
11308857,0.014366197918,2017-02-21
11603791,0.0927537034185,2017-02-21
14095323,-0.0417585771019,2017-02-21
14647222,0.012557924193,2017-02-21
14647284,0.0171145017969,2017-02-21
11424403,0.0417339265,2017-02-21
13025725,0.0260953745931,2017-02-21
14364506,0.030817551256,2017-02-21
13090596,-0.0436320517543,2017-02-21
12389785,0.00331423072246,2017-02-21
14729629,0.0347429638229,2017-02-21
10904022,-0.322345717076,2017-02-21
12270698,0.116438523582,2017-02-21
14648821,-0.0159908078536,2017-02-21
11427085,-0.538977760057,2017-02-21
11620654,-0.0430228169551,2017-02-21
12517110,-0.0145209904777,2017-02-21
11687549,0.0894469767172,2017-02-21
17149023,0.0167912294082,2017-02-21
10836804,-0.0521258439428,2017-02-21
13093153,0.0151040190158,2017-02-21
12994424,-0.0182504963208,2017-02-21
12246586,-0.0458728331969,2017-02-21
17120567,-0.0223350459182,2017-02-21
11696780,0.000605384791363,2017-02-21
14137131,-0.0710727200197,2017-02-21
10761700,-0.0200076476048,2017-02-21
10769463,0.0307609705123,2017-02-21
14313881,-0.245236527618,2017-02-21
12521364,-0.0642281312976,2017-02-21
14315331,-0.08525840632,2017-02-21
10715339,0.0361949058116,2017-02-21
14677282,0.00293764290488,2017-02-21
17220558,-0.0194186998919,2017-02-21
17137548,-0.00194688384606,2017-02-21
12073041,0.236840938634,2017-02-21
12690552,-0.00873032859042,2017-02-21
11130136,0.124864849617,2017-02-21
14328603,0.109153669475,2017-02-21
11100145,0.0320410474352,2017-02-21
12950578,0.0459470642284,2017-02-21
12225870,0.0282430104871,2017-02-21
13845841,-0.212690169828,2017-02-21
12271610,-0.0854634692204,2017-02-21
11113644,0.0297140426142,2017-02-21
13028794,0.034345662624,2017-02-21
10973946,-0.0204863766994,2017-02-21
14405215,-0.00341042159983,2017-02-21
14496898,0.0129676497792,2017-02-21
14747595,-0.0345302469315,2017-02-21
12537202,0.222997410988,2017-02-21
14286946,0.0113862390841,2017-02-21
11692714,0.246969440854,2017-02-21
14321098,0.0624872487782,2017-02-21
12491959,-0.01170293053,2017-02-21
14686044,0.00469261917007,2017-02-21
12939131,0.00159397102018,2017-02-21
11065751,-0.0674448966695,2017-02-21
10931687,-0.0312333878834,2017-02-21
14659669,-0.00144779737306,2017-02-21
14351131,-0.0335654054537,2017-02-21
14149314,-0.0113949533093,2017-02-21
13053436,0.0407901193943,2017-02-21
14351494,-0.00593016615198,2017-02-21
17280421,1.45741895665,2017-02-21
12446297,-0.0231574180479,2017-02-21
14464296,0.00126152042933,2017-02-21
14460416,-0.0338508326984,2017-02-21
10929630,-0.0360394853845,2017-02-21
10847765,-0.133907255272,2017-02-21
12268650,-0.0368664518247,2017-02-21
14732797,0.0267892564321,2017-02-21
14346405,-0.0203010847365,2017-02-21
12685820,-0.000649927244766,2017-02-21
11987772,-0.157628287736,2017-02-21
13060947,-0.059167906651,2017-02-21
12058494,0.0240281088297,2017-02-21
14664261,-0.0167410567105,2017-02-21
10987314,-0.0127616481642,2017-02-21
11435339,-0.0438897231246,2017-02-21
14501051,0.00603203031138,2017-02-21
12114943,-0.0703727214007,2017-02-21
12113982,-0.0235676746521,2017-02-21
12663497,0.108370589523,2017-02-21
11736632,0.0116874817586,2017-02-21
12817127,0.32786452499,2017-02-21
17266044,0.0497196213231,2017-02-21
13939451,0.103488412515,2017-02-21
13939264,-0.0176194142222,2017-02-21
14344545,-0.0299139085285,2017-02-21
11389364,-0.187465540217,2017-02-21
11599123,-0.386094381698,2017-02-21
14742329,0.00970996821752,2017-02-21
12444543,0.00635231211202,2017-02-21
14281560,0.672607466219,2017-02-21
17175589,-0.0899783513018,2017-02-21
11120650,-0.0125699157254,2017-02-21
13931397,0.0111961922628,2017-02-21
13894060,-0.0628051745741,2017-02-21
17159776,-0.125368153542,2017-02-21
14719857,0.0121622060729,2017-02-21
12021399,0.0386671494383,2017-02-21
17123824,-0.0231350795974,2017-02-21
11575492,-0.0254483094762,2017-02-21
13853852,0.0482646127939,2017-02-21
13073542,0.0550544107968,2017-02-21
12461095,0.198173979958,2017-02-21
14405641,0.0275330862579,2017-02-21
11982286,0.0326645239864,2017-02-21
11191616,0.0110509179106,2017-02-21
13074338,0.186351963748,2017-02-21
14382675,0.0265016965059,2017-02-21
10752090,-0.0555834419929,2017-02-21
12927289,0.0842925526375,2017-02-21
12106043,0.012034219457,2017-02-21
17176542,-0.0201009634081,2017-02-21
11624637,-0.0482993109426,2017-02-21
12396118,-0.00822084015801,2017-02-21
10724048,0.0279328650929,2017-02-21
14107882,-0.0254743387364,2017-02-21
12975881,0.0851350686227,2017-02-21
12215629,-0.104536755154,2017-02-21
10933313,-0.00391303885724,2017-02-21
11143609,-0.0204943519498,2017-02-21
13930979,0.211040193734,2017-02-21
14640070,0.00149390406648,2017-02-21
10839731,0.0149169824665,2017-02-21
14613096,-0.00848262515808,2017-02-22
14718200,0.0223497193369,2017-02-22
12239545,0.0988951170803,2017-02-22
